chrPTM_1	1149392	1151084
chrPTM_1	1151387	1163890
chrPTM_1	1164115	1173481
chrPTM_1	1173573	1173899
chrPTM_1	1173989	1174189
chrPTM_1	1174276	1185329
chrPTM_1	1186660	1187417
chrPTM_1	1187824	1189539
chrPTM_1	1189685	1193284
chrPTM_1	1193450	1200698
chrPTM_1	1200897	1246708
chrPTM_1	1246700	1249750
chrPTM_1	1249896	1305729
chrPTM_1	1305861	1329959
chrPTM_1	1330054	1332203
chrPTM_1	1332927	1335257
chrPTM_1	1335254	1361417
chrPTM_1	1361584	1361874
chrPTM_1	1361987	1368574
chrPTM_1	1368674	1377302
chrPTM_1	1377423	1392790
chrPTM_1	1392783	1402183
chrPTM_1	1402568	1407610
chrPTM_1	1407607	1422351
chrPTM_1	1422757	1423400
chrPTM_1	1423492	1428021
chrPTM_1	1428114	1428721
chrPTM_1	1428816	1440504
chrPTM_1	1440769	1441247
chrPTM_1	1441348	1456388
chrPTM_1	1456546	1456792
chrPTM_1	1457259	1467798
chrPTM_1	1467893	1470029
chrPTM_1	1470141	1487508
chrPTM_1	1487631	1494231
chrPTM_1	1497480	1494233
chrPTM_1	1497479	1581643
chrPTM_1	1581745	1662103
chrPTM_1	1662236	1669565
chrPTM_1	1669639	1670687
chrPTM_1	1670801	1672710
chrPTM_1	1673016	1686842
chrPTM_1	1686967	1698652
chrPTM_1	1698794	1717706
chrPTM_1	1717825	1828513
chrPTM_1	1859023	1897045
chrPTM_1	1897136	1900773
chrPTM_1	1900891	1911117
chrPTM_1	1911211	1912659
chrPTM_1	1912808	1932933
chrPTM_1	1933034	1933261
chrPTM_1	1933405	1960272
chrPTM_1	1960406	1962079
chrPTM_1	1962120	1972871
chrPTM_1	1972880	1974755
chrPTM_1	1974937	1989416
chrPTM_1	1989871	1997757
chrPTM_1	1997888	2003954
chrPTM_1	2003946	2009509
chrPTM_1	2009619	2013572
chrPTM_1	2013667	2034115
chrPTM_1	2034257	2076087
chrPTM_1	2076194	2081197
chrPTM_1	2081280	2090164
chrPTM_1	2090275	2090455
chrPTM_1	2090583	2103311
chrPTM_1	2103446	2112844
chrPTM_1	2113310	2116121
chrPTM_1	2116232	2140813
chrPTM_1	2141176	2145465
chrPTM_1	2146621	2147804
chrPTM_1	2147929	2150102
chrPTM_1	2150647	2151525
chrPTM_1	2151640	2171209
chrPTM_1	2171218	2171882
chrPTM_1	2171959	2172651
chrPTM_1	2172639	2173834
chrPTM_1	2173989	2198061
chrPTM_1	2198057	2198384
chrPTM_1	2198488	2199451
chrPTM_1	2199444	2200802
chrPTM_1	2200934	2202317
chrPTM_1	2202515	2215790
chrPTM_1	2215789	2217207
chrPTM_1	2217477	2217632
chrPTM_1	2218328	2219345
chrPTM_1	2219345	2224491
chrPTM_1	2224658	2243373
chrPTM_1	2243566	2255223
chrPTM_1	2255382	2256153
chrPTM_1	2256071	2263874
chrPTM_1	2263988	2286737
chrPTM_1	2287215	2290595
chrPTM_1	2290732	2291786
chrPTM_1	2292152	2301595
chrPTM_1	2301739	2338176
chrPTM_1	2337975	2358002
chrPTM_1	2361107	2361400
chrPTM_1	2361393	2362486
chrPTM_1	2362521	2371979
chrPTM_1	2372229	2398493
chrPTM_1	2398640	2432899
chrPTM_1	2433034	2440433
chrPTM_1	2440530	2458061
chrPTM_1	2458164	2459496
chrPTM_1	2459867	2460608
chrPTM_1	2463171	2467620
chrPTM_1	2468302	2475522
chrPTM_1	2475626	2491211
chrPTM_1	2491398	2502597
chrPTM_1	2502776	2543414
chrPTM_1	2543681	2544835
chrPTM_1	2545010	2548861
chrPTM_1	2550071	2550653
chrPTM_1	2551836	2552069
chrPTM_1	2552486	2552663
chrPTM_1	2553389	2556808
chrPTM_1	2557498	2557802
chrPTM_1	2558689	2559109
chrPTM_1	2560424	2560549
chrPTM_1	2561382	2577019
chrPTM_1	2577106	2597595
chrPTM_1	2597720	2602645
chrPTM_1	2602766	2640166
chrPTM_1	2640306	2644055
chrPTM_1	2643895	2644978
chrPTM_1	2645936	2651054
chrPTM_1	2651407	2651053
chrPTM_1	2651512	2664715
chrPTM_1	2664882	2669740
chrPTM_1	2669873	2732702
chrPTM_1	2732846	2782399
chrPTM_1	2782421	2787085
chrPTM_1	2787368	2788536
chrPTM_1	2788954	2789185
chrPTM_1	2898234	2901152
chrPTM_1	2901358	2922941
chrPTM_1	2922934	2925265
chrPTM_1	2925422	2933310
chrPTM_1	2933469	2998127
chrPTM_1	2998228	3029987
chrPTM_1	3030500	3032795
chrPTM_1	3032901	3048432
chrPTM_1	3049069	3056612
chrPTM_1	3056869	3059182
chrPTM_1	3059328	3059979
chrPTM_1	3060076	3096574
chrPTM_1	3096841	3099241
chrPTM_1	3099369	3103674
chrPTM_1	3103878	3146682
chrPTM_1	3147006	3170985
chrPTM_1	3171406	3178577
chrPTM_1	3178577	3179265
chrPTM_1	3179424	3192502
chrPTM_1	3192643	3201172
chrPTM_1	3201305	3213504
chrPTM_1	3213648	3229785
chrPTM_1	3229918	3231121
chrPTM_1	3231307	3231544
chrPTM_1	3231675	3234522
chrPTM_1	3234635	3249495
chrPTM_1	3249489	3250201
chrPTM_1	3250135	3250421
chrPTM_1	3250420	3251526
chrPTM_1	3251659	3268894
chrPTM_1	3269002	3289089
chrPTM_1	3289272	3298362
chrPTM_1	3298501	3336636
chrPTM_1	3336795	3349008
chrPTM_1	3401827	3407259
chrPTM_1	3468978	3472663
chrPTM_1	3579420	3601354
chrPTM_1	3601556	3640059
chrPTM_1	3640692	3647035
chrPTM_1	3647167	3659079
chrPTM_1	3659270	3668276
chrPTM_1	3668374	3757261
chrPTM_1	3757363	3784368
chrPTM_1	3784480	3789582
chrPTM_1	3790823	3796174
chrPTM_1	3796302	3813950
chrPTM_1	3844802	3845111
chrPTM_1	3845622	3860954
chrPTM_1	3861074	3863540
chrPTM_1	3863691	3864958
chrPTM_1	3865078	3865501
chrPTM_1	3865581	3873015
chrPTM_1	3873104	3873609
chrPTM_1	3873803	3874251
chrPTM_1	3874474	3882192
chrPTM_1	3882192	3887205
chrPTM_1	3888419	3944271
chrPTM_1	3944398	3953235
chrPTM_1	3954501	4001415
chrPTM_1	4001524	4002707
chrPTM_1	4002829	4020896
chrPTM_1	4021408	4024293
chrPTM_1	4024505	4052375
chrPTM_1	4052513	4085279
chrPTM_1	4085398	4094060
chrPTM_1	4094165	4122065
chrPTM_1	4122363	4124245
chrPTM_1	4203964	4215496
chrPTM_1	4215810	4219983
chrPTM_1	4219982	4220102
chrPTM_1	4220253	4273817
chrPTM_1	4304397	4379692
chrPTM_1	4379796	4407981
chrPTM_1	4408092	4427796
chrPTM_1	4427788	4434325
chrPTM_1	4434501	4434796
chrPTM_1	4434711	4449112
chrPTM_1	4449401	4463898
chrPTM_1	4464017	4466497
chrPTM_1	4466630	4485273
chrPTM_1	4485495	4526798
chrPTM_1	4526952	4536344
chrPTM_1	4536484	4557072
chrPTM_1	4923687	4940359
chrPTM_1	4940949	4955116
chrPTM_1	4955116	4983113
chrPTM_1	4983247	4984563
chrPTM_1	4984697	4988018
chrPTM_1	4988146	5013035
chrPTM_1	5013393	5014816
chrPTM_1	5014814	5021456
chrPTM_1	5021687	5035808
chrPTM_1	5035800	5036730
chrPTM_1	5036916	5037558
chrPTM_1	5037685	5049814
chrPTM_1	5050531	5058542
chrPTM_1	5061321	5073945
chrPTM_1	5074095	5075796
chrPTM_1	5076340	5082184
chrPTM_1	5083071	5088793
chrPTM_1	5089323	5094875
chrPTM_1	5094993	5095691
chrPTM_1	5096004	5103673
chrPTM_1	5103792	5112202
chrPTM_1	5112201	5113228
chrPTM_1	5133126	5144952
chrPTM_1	5245627	5247709
chrPTM_1	5249911	5251702
chrPTM_1	5252023	5252311
chrPTM_1	5252985	5253244
chrPTM_1	5254012	5255155
chrPTM_1	5255633	5258662
chrPTM_1	5259380	5270518
chrPTM_1	4729791	4728472
chrPTM_1	4728472	4727565
chrPTM_1	4727565	4726753
chrPTM_1	4726608	4724619
chrPTM_1	4717103	4716812
chrPTM_1	4716691	4714885
chrPTM_1	4712669	4712493
chrPTM_1	4712490	4712284
chrPTM_1	4710584	4709643
chrPTM_1	4709369	4706359
chrPTM_1	4705136	4704650
chrPTM_1	4703486	4703242
chrPTM_1	4664544	4663225
chrPTM_1	4680810	4679569
chrPTM_1	4679170	4678879
chrPTM_1	4677701	4678136
chrPTM_1	4678535	4679170
chrPTM_1	4679569	4680882
chrPTM_1	4681063	4681674
chrPTM_1	4831726	4832261
chrPTM_1	4831726	4832261
chrPTM_1	5037684	5037563
chrPTM_1	1734226	1734096
chrPTM_2	6785	6939
chrPTM_2	10557	14043
chrPTM_2	224355	224116
chrPTM_2	213647	213882
chrPTM_2	4547492	4546972
chrPTM_2	363020	363393
chrPTM_2	364197	365383
chrPTM_2	366341	367432
chrPTM_2	367432	369917
chrPTM_2	370442	371918
chrPTM_2	372096	374496
chrPTM_2	335491	335338
chrPTM_2	375350	375840
chrPTM_2	375842	377568
chrPTM_2	377568	378533
chrPTM_2	378639	400980
chrPTM_2	401521	402752
chrPTM_2	402868	410959
chrPTM_2	411090	412958
chrPTM_2	413068	415741
chrPTM_2	415748	426509
chrPTM_2	426672	428115
chrPTM_2	428254	432259
chrPTM_2	432464	437848
chrPTM_2	438287	438910
chrPTM_2	439605	446867
chrPTM_2	447588	448559
chrPTM_2	448706	449823
chrPTM_2	450421	454061
chrPTM_2	454198	461304
chrPTM_2	461307	463200
chrPTM_2	463298	463565
chrPTM_2	463731	465354
chrPTM_2	465539	483845
chrPTM_2	483959	495184
chrPTM_2	495309	515633
chrPTM_2	515739	520277
chrPTM_2	520426	522929
chrPTM_2	523299	529645
chrPTM_2	529832	531961
chrPTM_2	532159	533949
chrPTM_2	534372	538559
chrPTM_2	538836	540765
chrPTM_2	541743	567209
chrPTM_2	567358	569284
chrPTM_2	569396	580020
chrPTM_2	580156	580977
chrPTM_2	581158	597602
chrPTM_2	597772	603463
chrPTM_2	603590	635340
chrPTM_2	635438	636487
chrPTM_2	636597	638212
chrPTM_2	638395	686131
chrPTM_2	686267	686934
chrPTM_2	687023	693336
chrPTM_2	693435	715665
chrPTM_2	715755	749850
chrPTM_2	749846	750025
chrPTM_2	750163	766277
chrPTM_2	766273	766465
chrPTM_2	766699	775606
chrPTM_2	775696	784701
chrPTM_2	800711	806083
chrPTM_2	806197	817840
chrPTM_2	928715	972545
chrPTM_2	972678	977878
chrPTM_2	978006	989628
chrPTM_2	989702	1000195
chrPTM_2	1000189	1055661
chrPTM_2	1055650	1056213
chrPTM_2	1056323	1075757
chrPTM_2	1172894	1173290
chrPTM_2	1173504	1180951
chrPTM_2	1181580	1186257
chrPTM_2	1186385	1200333
chrPTM_2	1200336	1212437
chrPTM_2	1212924	1216086
chrPTM_2	1223853	1225299
chrPTM_2	1225464	1227644
chrPTM_2	1227751	1280665
chrPTM_2	1280801	1343037
chrPTM_2	1343035	1357043
chrPTM_2	1357309	1358052
chrPTM_2	1358055	1408039
chrPTM_2	1408212	1420702
chrPTM_2	1420706	1442682
chrPTM_2	1442801	1460285
chrPTM_2	1450273	1474464
chrPTM_2	1474510	1481015
chrPTM_2	1481176	1490392
chrPTM_2	1490527	1498231
chrPTM_2	1498696	1512701
chrPTM_2	1514979	1525996
chrPTM_2	1526092	1541294
chrPTM_2	1541305	1557732
chrPTM_2	1557733	1584990
chrPTM_2	1585256	1607687
chrPTM_2	1607839	1627999
chrPTM_2	1628337	1646406
chrPTM_2	1646526	1660879
chrPTM_2	1660874	1670191
chrPTM_2	1670321	1692885
chrPTM_2	1692977	1732754
chrPTM_2	1732888	1733774
chrPTM_2	1733767	1749693
chrPTM_2	1749864	1754486
chrPTM_2	1754479	1763294
chrPTM_2	1763440	1772743
chrPTM_2	1773424	1783088
chrPTM_2	1783190	1812985
chrPTM_2	1813127	1831254
chrPTM_2	1831369	1833053
chrPTM_2	1833190	1833843
chrPTM_2	1833979	1857570
chrPTM_2	1857665	1858129
chrPTM_2	1858263	1867177
chrPTM_2	1867181	1878090
chrPTM_2	1878290	1892536
chrPTM_2	1892767	1960508
chrPTM_2	1960599	1970828
chrPTM_2	1972065	1973373
chrPTM_2	1973499	1974711
chrPTM_2	1974704	1995806
chrPTM_2	1995905	2031543
chrPTM_2	2031612	2063501
chrPTM_2	2063885	2075310
chrPTM_2	2075576	2076274
chrPTM_2	2077357	2085272
chrPTM_2	2085390	2089665
chrPTM_2	2089868	2116923
chrPTM_2	2117318	2165730
chrPTM_2	2165847	2183847
chrPTM_2	2183640	2186086
chrPTM_2	2186226	2286651
chrPTM_2	2286882	2287854
chrPTM_2	2287969	2289700
chrPTM_2	2289851	2290208
chrPTM_2	2290590	2290853
chrPTM_2	2290949	2291051
chrPTM_2	2291359	2324845
chrPTM_2	2324965	2329983
chrPTM_2	2330215	2341726
chrPTM_2	2342190	2343427
chrPTM_2	2343443	2349466
chrPTM_2	2349464	2397021
chrPTM_2	2397016	2411730
chrPTM_2	2411818	2430904
chrPTM_2	2431109	2455344
chrPTM_2	2455481	2476746
chrPTM_2	2476746	2569277
chrPTM_2	2569580	2575330
chrPTM_2	2575444	2612790
chrPTM_2	2612880	2621647
chrPTM_2	2621743	2640283
chrPTM_2	2640395	2641132
chrPTM_2	2647100	2672657
chrPTM_2	2672653	2688232
chrPTM_2	2688629	2688858
chrPTM_2	2689044	2711762
chrPTM_2	2711884	2728376
chrPTM_2	2728493	2733191
chrPTM_2	2733323	2779688
chrPTM_2	2779922	2786907
chrPTM_2	2787040	2839651
chrPTM_2	2839756	2863372
chrPTM_2	2863500	2870966
chrPTM_2	2871155	2937608
chrPTM_2	2937961	2972223
chrPTM_2	2972358	2984393
chrPTM_2	2984600	2993936
chrPTM_2	2994073	3001010
chrPTM_2	3000892	3009750
chrPTM_2	3012248	3034224
chrPTM_2	3034409	3034641
chrPTM_2	3034761	3043546
chrPTM_2	3043729	3076206
chrPTM_2	3077144	3116915
chrPTM_2	3117059	3132958
chrPTM_2	3133064	3138752
chrPTM_2	3138885	3152401
chrPTM_2	3152520	3165469
chrPTM_2	3165458	3171164
chrPTM_2	3171276	3173438
chrPTM_2	3173485	3179060
chrPTM_2	3179193	3182630
chrPTM_2	3185514	3194377
chrPTM_2	3194535	3212481
chrPTM_2	3212676	3225823
chrPTM_2	3225823	3227099
chrPTM_2	3227089	3228023
chrPTM_2	3228090	3228685
chrPTM_2	3229402	3232526
chrPTM_2	3232623	3232892
chrPTM_2	3232956	3239055
chrPTM_2	3239156	3244167
chrPTM_2	3244321	3244501
chrPTM_2	3244767	3249781
chrPTM_2	3249870	3253010
chrPTM_2	3253115	3276049
chrPTM_2	3276180	3288454
chrPTM_2	3288493	3290426
chrPTM_2	3290281	3297953
chrPTM_2	3298396	3353610
chrPTM_2	3353754	3395234
chrPTM_2	3395399	3395623
chrPTM_2	3395755	3396366
chrPTM_2	3396709	3409855
chrPTM_2	3410147	3420631
chrPTM_2	3420727	3423373
chrPTM_2	3465452	3466127
chrPTM_2	3466482	3475097
chrPTM_2	3475207	3492678
chrPTM_2	3498712	3508597
chrPTM_2	3509102	3509596
chrPTM_2	3509733	3509903
chrPTM_2	3510046	3513614
chrPTM_2	3513728	3563281
chrPTM_2	3563407	3573765
chrPTM_2	3573861	3573928
chrPTM_2	3574014	3589180
chrPTM_2	3589329	3597153
chrPTM_2	3597282	3602496
chrPTM_2	3602627	3603815
chrPTM_2	3603893	3613786
chrPTM_2	3613898	3621497
chrPTM_2	3621497	3622550
chrPTM_2	3622661	3629279
chrPTM_2	3629106	3629462
chrPTM_2	3629467	3631418
chrPTM_2	3631507	3632692
chrPTM_2	3632809	3665888
chrPTM_2	3665974	3666720
chrPTM_2	3666849	3718100
chrPTM_2	3718311	3740899
chrPTM_2	3741097	3757511
chrPTM_2	3757514	3772833
chrPTM_2	3772998	3792405
chrPTM_2	3792495	3848888
chrPTM_2	3849017	3849679
chrPTM_2	3849780	3861515
chrPTM_2	3864677	3871646
chrPTM_2	3871739	3875334
chrPTM_2	3875337	3887412
chrPTM_2	3887447	3897900
chrPTM_2	3898018	3946273
chrPTM_2	3946416	3980779
chrPTM_2	3980920	3997462
chrPTM_2	3997741	4043422
chrPTM_2	4043754	4060013
chrPTM_2	4060110	4069542
chrPTM_2	4069643	4092621
chrPTM_2	4092754	4093293
chrPTM_2	4093420	4098272
chrPTM_2	4098405	4112001
chrPTM_2	4112207	4138532
chrPTM_2	4138693	4154806
chrPTM_2	4154905	4160394
chrPTM_2	4160396	4167580
chrPTM_2	4167761	4188578
chrPTM_2	4188686	4193061
chrPTM_2	4193240	4261581
chrPTM_2	4261840	4265172
chrPTM_2	4265307	4282299
chrPTM_2	4282992	4284963
chrPTM_2	4285173	4303825
chrPTM_2	4303963	4322532
chrPTM_2	4322535	4332293
chrPTM_2	4332403	4346364
chrPTM_2	4346492	4360329
chrPTM_2	4360330	4404519
chrPTM_2	4418473	4422002
chrPTM_2	4422968	4427588
chrPTM_2	4427694	4443239
chrPTM_2	4443803	4459269
chrPTM_2	4459357	4459485
chrPTM_2	4486441	4494063
chrPTM_2	4494201	4501178
chrPTM_2	4501408	4521746
chrPTM_2	4522236	4543427
chrPTM_2	4543521	4556535
chrPTM_2	4556534	4560637
chrPTM_2	4560762	4571625
chrPTM_2	4573727	4582088
chrPTM_2	4593287	4599449
chrPTM_2	4599570	4612473
chrPTM_2	4612470	4614146
chrPTM_2	4616034	4636302
chrPTM_2	4636456	4636661
chrPTM_2	3447470	3447901
chrPTM_2	14043	10554
chrPTM_3	3657	3843
chrPTM_3	96867	98085
chrPTM_3	97895	99101
chrPTM_3	99323	100144
chrPTM_3	100342	100570
chrPTM_3	130833	131247
chrPTM_3	131755	132546
chrPTM_3	132542	136077
chrPTM_3	136171	136824
chrPTM_3	137014	138187
chrPTM_3	138184	147502
chrPTM_3	147802	159465
chrPTM_3	160573	162739
chrPTM_3	162841	165616
chrPTM_3	166806	179320
chrPTM_3	179548	199041
chrPTM_3	199244	201881
chrPTM_3	204149	204627
chrPTM_3	204743	207233
chrPTM_3	208034	208413
chrPTM_3	208500	222089
chrPTM_3	222699	223249
chrPTM_3	223660	226911
chrPTM_3	226904	234198
chrPTM_3	234351	246366
chrPTM_3	247530	248282
chrPTM_3	248492	251796
chrPTM_3	254203	256351
chrPTM_3	256371	261391
chrPTM_3	261541	262292
chrPTM_3	269839	271586
chrPTM_3	274731	277562
chrPTM_3	277669	278509
chrPTM_3	278505	279924
chrPTM_3	280431	285655
chrPTM_3	285784	297246
chrPTM_3	298624	300322
chrPTM_3	300635	327628
chrPTM_3	327763	329611
chrPTM_3	329718	332734
chrPTM_3	332929	335300
chrPTM_3	335298	337101
chrPTM_3	337193	337456
chrPTM_3	338249	339723
chrPTM_3	340538	346996
chrPTM_3	347218	364116
chrPTM_3	364250	375462
chrPTM_3	384270	400483
chrPTM_3	501268	527469
chrPTM_3	1099783	1100443
chrPTM_3	527877	529004
chrPTM_3	555292	556441
chrPTM_3	556546	558731
chrPTM_3	558860	561401
chrPTM_3	561212	562177
chrPTM_3	562769	563212
chrPTM_3	568602	571762
chrPTM_3	572185	573933
chrPTM_3	821395	820975
chrPTM_3	580939	582011
chrPTM_3	582163	584421
chrPTM_3	816263	815272
chrPTM_3	584661	584821
chrPTM_3	606315	610080
chrPTM_3	844751	844024
chrPTM_3	860627	861354
chrPTM_3	610376	610596
chrPTM_3	612748	615154
chrPTM_3	615153	616949
chrPTM_3	616945	630634
chrPTM_3	631428	632601
chrPTM_3	649938	656388
chrPTM_3	657770	657888
chrPTM_3	659681	669595
chrPTM_3	712667	711962
chrPTM_3	714378	715901
chrPTM_3	692397	691528
chrPTM_3	669701	672364
chrPTM_3	674331	679970
chrPTM_3	680195	689393
chrPTM_3	691531	692787
chrPTM_3	667945	666829
chrPTM_3	693005	696428
chrPTM_3	700096	700851
chrPTM_3	812141	811411
chrPTM_3	810993	810403
chrPTM_3	809338	807966
chrPTM_3	711977	712651
chrPTM_3	712777	715901
chrPTM_3	664226	666317
chrPTM_3	715900	716119
chrPTM_3	717168	717598
chrPTM_3	717870	719912
chrPTM_3	721558	724732
chrPTM_3	725131	729771
chrPTM_3	729904	767475
chrPTM_3	767781	768767
chrPTM_3	770926	771106
chrPTM_3	771322	771904
chrPTM_3	772479	773296
chrPTM_3	806205	806785
chrPTM_3	3661167	3661545
chrPTM_3	806793	809337
chrPTM_3	811408	812142
chrPTM_3	815277	816185
chrPTM_3	816337	817301
chrPTM_3	822353	822713
chrPTM_3	826098	828688
chrPTM_3	828858	829473
chrPTM_3	831503	831668
chrPTM_3	865433	863609
chrPTM_3	951517	950768
chrPTM_3	839945	841769
chrPTM_3	938752	937976
chrPTM_3	961412	961034
chrPTM_3	960904	951802
chrPTM_3	851718	852749
chrPTM_3	853007	854363
chrPTM_3	854800	855459
chrPTM_3	856139	856304
chrPTM_3	856785	857250
chrPTM_3	937976	938752
chrPTM_3	841769	839945
chrPTM_3	863609	865433
chrPTM_3	950764	951517
chrPTM_3	869169	869613
chrPTM_3	869771	870736
chrPTM_3	872527	875427
chrPTM_3	880902	883027
chrPTM_3	894513	894951
chrPTM_3	895230	895364
chrPTM_3	895695	896669
chrPTM_3	896968	896763
chrPTM_3	897160	897490
chrPTM_3	897942	898083
chrPTM_3	898328	919589
chrPTM_3	919723	925308
chrPTM_3	925405	927487
chrPTM_3	927479	937196
chrPTM_3	938130	938413
chrPTM_3	475478	475342
chrPTM_3	938406	938752
chrPTM_3	950764	951517
chrPTM_3	951802	952305
chrPTM_3	952682	960904
chrPTM_3	961034	965587
chrPTM_3	965769	973687
chrPTM_3	975746	978673
chrPTM_3	978804	998969
chrPTM_3	999060	1015915
chrPTM_3	1016140	1030009
chrPTM_3	1030605	1031616
chrPTM_3	1031799	1032270
chrPTM_3	1032695	1033061
chrPTM_3	1034966	1036610
chrPTM_3	1054064	1054471
chrPTM_3	1055008	1055274
chrPTM_3	1055390	1057048
chrPTM_3	1058117	1058860
chrPTM_3	1058481	1058208
chrPTM_3	1068558	1068904
chrPTM_3	1071090	1071242
chrPTM_3	1072911	1075352
chrPTM_3	1080747	1080856
chrPTM_3	1081451	1081886
chrPTM_3	1081878	1083331
chrPTM_3	950453	949919
chrPTM_3	96564	95436
chrPTM_3	1083588	1090721
chrPTM_3	1101738	1101446
chrPTM_3	1111163	1115249
chrPTM_3	1115243	1120017
chrPTM_3	1121102	1137949
chrPTM_3	1138215	1139762
chrPTM_3	1139754	1172418
chrPTM_3	1172530	1173911
chrPTM_3	1174053	1175410
chrPTM_3	1175816	1190175
chrPTM_3	1190338	1191316
chrPTM_3	1192131	1192313
chrPTM_3	1192602	1192868
chrPTM_3	1193484	1194117
chrPTM_3	1195455	1197122
chrPTM_3	1197042	1200229
chrPTM_3	1203182	1204103
chrPTM_3	1205008	1205442
chrPTM_3	1212723	1214422
chrPTM_3	1215311	1217707
chrPTM_3	1217905	1218239
chrPTM_3	1227462	1229242
chrPTM_3	1229407	1231339
chrPTM_3	1231339	1243837
chrPTM_3	1243986	1246745
chrPTM_3	1246860	1251921
chrPTM_3	1252049	1270117
chrPTM_3	1270505	1274932
chrPTM_3	1274933	1276514
chrPTM_3	1277500	1278177
chrPTM_3	1278380	1279116
chrPTM_3	1279147	1279778
chrPTM_3	1280567	1280799
chrPTM_3	1284883	1284668
chrPTM_3	1291307	1292676
chrPTM_3	1292772	1293520
chrPTM_3	1294748	1294875
chrPTM_3	1295010	1295917
chrPTM_3	1298570	1303353
chrPTM_3	1303522	1304408
chrPTM_3	1304521	1306612
chrPTM_3	1308669	1309691
chrPTM_3	1310075	1310367
chrPTM_3	1346587	1347591
chrPTM_3	1347875	1348230
chrPTM_3	1348455	1349548
chrPTM_3	1350289	1351016
chrPTM_3	1351012	1351178
chrPTM_3	1351428	1352623
chrPTM_3	1352741	1399130
chrPTM_3	1399311	1400419
chrPTM_3	1400972	1401526
chrPTM_3	1401705	1402346
chrPTM_3	1402735	1403397
chrPTM_3	1403724	1404446
chrPTM_3	1405158	1405410
chrPTM_3	1504724	1517189
chrPTM_3	1517340	1547064
chrPTM_3	1547141	1567303
chrPTM_3	1567583	1568055
chrPTM_3	1568152	1568913
chrPTM_3	1569380	1569685
chrPTM_3	1569840	1571258
chrPTM_3	1571476	1605292
chrPTM_3	1105053	1104077
chrPTM_3	1605422	1606289
chrPTM_3	1606155	1613677
chrPTM_3	1613665	1649035
chrPTM_3	1649594	1677602
chrPTM_3	1678293	1684821
chrPTM_3	1685024	1689759
chrPTM_3	1689854	1732492
chrPTM_3	1734175	1741544
chrPTM_3	1741633	1753109
chrPTM_3	1753413	1772783
chrPTM_3	1772778	1773173
chrPTM_3	1773292	1776208
chrPTM_3	1776419	1780118
chrPTM_3	1780275	1781432
chrPTM_3	1781575	1811111
chrPTM_3	1811198	1837515
chrPTM_3	1837609	1866020
chrPTM_3	1866144	1882123
chrPTM_3	1882338	1882546
chrPTM_3	1882797	1883045
chrPTM_3	1882958	1891247
chrPTM_3	1891369	1918744
chrPTM_3	1918747	1935661
chrPTM_3	1935801	1937914
chrPTM_3	1938058	2002848
chrPTM_3	2003142	2024770
chrPTM_3	2024763	2058815
chrPTM_3	2058914	2090260
